DateTime           	value              
2013/04/17 19:00:00	2585.34            
2013/04/17 19:30:00	2610.44            
2013/04/17 20:00:00	2620.74            
2013/04/17 20:30:00	2626               
2013/04/17 21:00:00	2699.14            
2013/04/17 21:30:00	2754.94            
2013/04/17 22:00:00	2723.98            
2013/04/17 22:30:00	2713.84            
2013/04/17 23:00:00	2720               
2013/04/17 23:30:00	2712.52            
2013/04/18 00:00:00	2718.22            
2013/04/18 00:30:00	2779.22            
2013/04/18 01:00:00	2816.2             
2013/04/18 01:30:00	2832.26            
2013/04/18 02:00:00	2834.72            
2013/04/18 02:30:00	2827.08            
2013/04/18 03:00:00	2823.48            
2013/04/18 03:30:00	2829.25            
2013/04/18 04:00:00	2834.43            
2013/04/18 04:30:00	2845.49            
2013/04/18 05:00:00	2859.24            
2013/04/18 05:30:00	2852.94            
2013/04/18 06:00:00	2821.15            
2013/04/18 06:30:00	2785.25            
2013/04/18 07:00:00	2736.97            
2013/04/18 07:30:00	2692.75            
2013/04/18 08:00:00	2667.31            
2013/04/18 08:30:00	2655.93            
2013/04/18 09:00:00	2657.29            
2013/04/18 09:30:00	2674.33            
2013/04/18 10:00:00	2683.3             
2013/04/18 10:30:00	2695.02            
2013/04/18 11:00:00	2708.14            
2013/04/18 11:30:00	2715               
2013/04/18 12:00:00	2713.28            
2013/04/18 12:30:00	2719.96            
2013/04/18 13:00:00	2715.98            
2013/04/18 13:30:00	2708.88            
2013/04/18 14:00:00	2708.94            
2013/04/18 14:30:00	2701.82            
2013/04/18 15:00:00	2714.86            
2013/04/18 15:30:00	2749.14            
2013/04/18 16:00:00	2785.44            
2013/04/18 16:30:00	2808.06            
2013/04/18 17:00:00	2829.18            
2013/04/18 17:30:00	2786.54            
2013/04/18 18:00:00	2727.8             
2013/04/18 18:30:00	2693.28            
2013/04/18 19:00:00	2651.2             
2013/04/18 19:30:00	2642.16            
2013/04/18 20:00:00	2668.36            
2013/04/18 20:30:00	2700.56            
2013/04/18 21:00:00	2723.22            
2013/04/18 21:30:00	2769.2             
2013/04/18 22:00:00	2797.04            
2013/04/18 22:30:00	2822.96            
2013/04/18 23:00:00	2841.36            
2013/04/18 23:30:00	2842.12            
2013/04/19 00:00:00	2839.08            
2013/04/19 00:30:00	2826.74            
2013/04/19 01:00:00	2816.12            
2013/04/19 01:30:00	2805.84            
2013/04/19 02:00:00	2805.94            
2013/04/19 02:30:00	2791.62            
2013/04/19 03:00:00	2793.78            
2013/04/19 03:30:00	2807.94            
2013/04/19 04:00:00	2826.86            
2013/04/19 04:30:00	2843.26            
2013/04/19 05:00:00	2861.46            
2013/04/19 05:30:00	2857.42056338028   
2013/04/19 06:00:00	2827.63267605634   
2013/04/19 06:30:00	2762.92929577465   
2013/04/19 07:00:00	2688.12            
2013/04/19 07:30:00	2619.56            
2013/04/19 08:00:00	2559.18543661972   
2013/04/19 08:30:00	2512.11732394366   
2013/04/19 09:00:00	2500.52070422535   
2013/04/19 09:30:00	2507.18            
2013/04/19 10:00:00	2528.18            
2013/04/19 10:30:00	2557.294           
2013/04/19 11:00:00	2592.85            
2013/04/19 11:30:00	2622.57            
2013/04/19 12:00:00	2642.88            
2013/04/19 12:30:00	2661.64            
2013/04/19 13:00:00	2675.42            
2013/04/19 13:30:00	2677.71            
2013/04/19 14:00:00	2672.53            
2013/04/19 14:30:00	2675.81            
2013/04/19 15:00:00	2672.17            
2013/04/19 15:30:00	2667.07            
2013/04/19 16:00:00	2667.52            
2013/04/19 16:30:00	2672.38            
2013/04/19 17:00:00	2670.28            
2013/04/19 17:30:00	2661.08            
2013/04/19 18:00:00	2654.44            
2013/04/19 18:30:00	2654.82            
2013/04/19 19:00:00	2661.98            
2013/04/19 19:30:00	2676.2             
2013/04/19 20:00:00	2684.68            
2013/04/19 20:30:00	2697.28            
2013/04/19 21:00:00	2707.06            
2013/04/19 21:30:00	2699.34            
2013/04/19 22:00:00	2680.74            
2013/04/19 22:30:00	2685.58            
2013/04/19 23:00:00	2712.4             
2013/04/19 23:30:00	2742.74            
2013/04/20 00:00:00	2784.82            
2013/04/20 00:30:00	2813.56            
2013/04/20 01:00:00	2832.08            
2013/04/20 01:30:00	2816.02            
2013/04/20 02:00:00	2784.472           
2013/04/20 02:30:00	2771.04            
2013/04/20 03:00:00	2784.2             
2013/04/20 03:30:00	2797.58            
2013/04/20 04:00:00	2813.32            
2013/04/20 04:30:00	2840.108           
2013/04/20 05:00:00	2844.12            
2013/04/20 05:30:00	2840.93142857143   
2013/04/20 06:00:00	2786.64            
2013/04/20 06:30:00	2746.02            
2013/04/20 07:00:00	2694.82            
2013/04/20 07:30:00	2644.46            
2013/04/20 08:00:00	2594.12857142857   
2013/04/20 08:30:00	2582.94            
2013/04/20 09:00:00	2555.54            
2013/04/20 09:30:00	2545.47            
2013/04/20 10:00:00	2543.19            
2013/04/20 10:30:00	2543.67            
2013/04/20 11:00:00	2555.62            
2013/04/20 11:30:00	2581.22            
2013/04/20 12:00:00	2596.66            
2013/04/20 12:30:00	2613.92            
2013/04/20 13:00:00	2618.32            
2013/04/20 13:30:00	2619.11            
2013/04/20 14:00:00	2613.99            
2013/04/20 14:30:00	2609.4             
2013/04/20 15:00:00	2607.09            
2013/04/20 15:30:00	2617.27            
2013/04/20 16:00:00	2626.77            
2013/04/20 16:30:00	2632.01            
2013/04/20 17:00:00	2640.82            
2013/04/20 17:30:00	2658.86            
2013/04/20 18:00:00	2658.6             
2013/04/20 18:30:00	2655.56            
2013/04/20 19:00:00	2672               
2013/04/20 19:30:00	2699.85            
2013/04/20 20:00:00	2719.78            
2013/04/20 20:30:00	2745.34            
2013/04/20 21:00:00	2752.5             
2013/04/20 21:30:00	2751.66            
